,track_name,track_id,artist_name,artist_id,album_id
547,I Kissed A Girl,130024,Katy Perry,1195,
548,Never Really Over,4556425,Katy Perry,1195,
549,California Gurls,3250,Katy Perry,1195,
550,E.T. (Remix) (Video Version),4545,Katy Perry,1195,
551,Teenage Dream,3645,Katy Perry,1195,
552,Last Friday Night (T.G.I.F.),72010,Katy Perry,1195,
553,Rise,2483457,Katy Perry,1195,
554,Hot N Cold,195945,Katy Perry,1195,
555,Smile,5248416,Katy Perry,1195,
556,E.T.,196096,Katy Perry,1195,
557,Daisies,5543329,Katy Perry,1195,
558,365,4250245,Zedd & Katy Perry,1705727,
559,Witness,2483086,Katy Perry,1195,
560,Him & I,3205434,G-Eazy & Halsey,1280104,
561,Without Me,3977187,Halsey,228636,
562,Eastside,3828011,"​benny blanco, Halsey & Khalid",1628850,
563,Colors,726660,Halsey,228636,
564,BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (Romanized),4453314,Genius Romanizations,1507735,
565,Bad at Love,3069729,Halsey,228636,
566,Nightmare,4541747,Halsey,228636,
567,Sorry,3069716,Halsey,228636,
568,You should be sad,5009294,Halsey,228636,
569,BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (English Translation),4453304,Genius English Translations,196943,
570,Life’s a Mess,5741356,Juice WRLD & Halsey,2311196,
571,Gasoline,2286804,Halsey,228636,
572,Alone,3069714,Halsey,228636,
573,New Americana,733666,Halsey,228636,
574,Graveyard,4838396,Halsey,228636,
575,Finally // beautiful stranger,5072613,Halsey,228636,
576,Now or Never,2974582,Halsey,228636,
577,Strangers,3069705,Halsey,228636,
578,Eyes Closed,3069711,Halsey,228636,
579,Castle,2018470,Halsey,228636,
580,X,2820703,21 Savage & Metro Boomin,980465,
581,No Heart,2820812,21 Savage & Metro Boomin,980465,
582,Ric Flair Drip,3296796,Offset & Metro Boomin,1249918,
583,Like That,10125497,"Future, Metro Boomin & Kendrick Lamar",3889398,
584,Ghostface Killers,3296791,"21 Savage, Offset & Metro Boomin",1249916,
585,10 Freaky Girls,4061277,Metro Boomin,33010,
586,Creepin’,8601823,"Metro Boomin, The Weeknd & 21 Savage",3367312,
587,No Complaints,3131793,Metro Boomin,33010,
588,Call Me,3155288,NAV & Metro Boomin,1056415,
589,So Good,3354380,Big Sean & Metro Boomin,1251946,
590,Don’t Come Out the House,4061272,Metro Boomin,33010,
591,Rap Saved Me,3296491,"21 Savage, Offset & Metro Boomin",1249916,
592,Runnin,6017393,21 Savage & Metro Boomin,980465,
593,Space Cadet,4061276,Metro Boomin,33010,
594,Niagara Falls (Foot or 2),6036050,"Metro Boomin, Travis Scott & 21 Savage",3373926,
595,Mr. Right Now,6017383,21 Savage & Metro Boomin,980465,
596,Superhero (Heroes & Villains),8598927,"Metro Boomin, Future & Chris Brown",3367322,
597,Type Shit,9904986,"Future, Metro Boomin, Travis Scott & Playboi Carti",3889401,
598,Minute,3158592,NAV & Metro Boomin,1056415,
599,Feel It,2820797,21 Savage & Metro Boomin,980465,
600,Bank Account,3138854,21 Savage,430404,
601,X,2820703,21 Savage & Metro Boomin,980465,
602,a lot,4155494,21 Savage,430404,
603,No Heart,2820812,21 Savage & Metro Boomin,980465,
604,Rich Flex,8524075,Drake & 21 Savage,3338411,
605,ball w/o you,4155509,21 Savage,430404,
606,Ghostface Killers,3296791,"21 Savage, Offset & Metro Boomin",1249916,
607,m y . l i f e,6808761,"J. Cole, 21 Savage & Morray",2731022,
608,can’t leave without it,4155507,21 Savage,430404,
609,Red Opps,2280469,21 Savage,430404,
610,Creepin’,8601823,"Metro Boomin, The Weeknd & 21 Savage",3367312,
611,monster,4155516,21 Savage,430404,
612,On BS,8524070,Drake & 21 Savage,3338411,
613,Rap Saved Me,3296491,"21 Savage, Offset & Metro Boomin",1249916,
614,Runnin,6017393,21 Savage & Metro Boomin,980465,
615,Niagara Falls (Foot or 2),6036050,"Metro Boomin, Travis Scott & 21 Savage",3373926,
616,Mr. Right Now,6017383,21 Savage & Metro Boomin,980465,
617,Immortal,4142878,21 Savage,430404,
618,Feel It,2820797,21 Savage & Metro Boomin,980465,
619,Glock in My Lap,6017363,21 Savage & Metro Boomin,980465,
620,Flowers,8689815,Miley Cyrus,805,
621,Wrecking Ball,209747,Miley Cyrus,805,
622,Malibu,3075800,Miley Cyrus,805,
623,Party in the U.S.A.,2509,Miley Cyrus,805,
624,Used To Be Young,9247387,Miley Cyrus,805,
625,We Can’t Stop,160600,Miley Cyrus,805,
626,Slide Away,4786494,Miley Cyrus,805,
627,Don’t Call Me Angel (Charlie’s Angels),4650518,"Ariana Grande, Miley Cyrus & Lana Del Rey",1868267,
628,Midnight Sky,5837391,Miley Cyrus,805,
629,Angels Like You,5468565,Miley Cyrus,805,
630,Adore You,230455,Miley Cyrus,805,
631,Mother’s Daughter,4581490,Miley Cyrus,805,
632,The Climb,186043,Miley Cyrus,805,
633,Prisoner,6131378,Miley Cyrus,805,
634,Real and True,253872,Future & Miley Cyrus,2979705,
635,Plastic Hearts,5469952,Miley Cyrus,805,
636,FU,230503,Miley Cyrus,805,
637,Jaded,7958175,Miley Cyrus,805,
638,D.R.E.A.M.,4581489,Miley Cyrus,805,
639,When I Look at You,185606,Miley Cyrus,805,
640,drivers license,5795230,Olivia Rodrigo,1599675,
641,deja vu,6649389,Olivia Rodrigo,1599675,
642,good 4 u,6702232,Olivia Rodrigo,1599675,
643,vampire,9228106,Olivia Rodrigo,1599675,
644,happier,5416223,Olivia Rodrigo,1599675,
645,All I Want,5056283,Olivia Rodrigo,1599675,
646,traitor,6702211,Olivia Rodrigo,1599675,
647,get him back!,9382805,Olivia Rodrigo,1599675,
648,the grudge,9382034,Olivia Rodrigo,1599675,
649,lacy,9382815,Olivia Rodrigo,1599675,
650,brutal,6702206,Olivia Rodrigo,1599675,
651,all-american bitch,9382814,Olivia Rodrigo,1599675,
652,favorite crime,6702238,Olivia Rodrigo,1599675,
653,"jealousy, jealousy",6702237,Olivia Rodrigo,1599675,
654,ballad of a homeschooled girl,9382808,Olivia Rodrigo,1599675,
655,"1 step forward, 3 steps back",6702223,Olivia Rodrigo,1599675,
656,making the bed,9382810,Olivia Rodrigo,1599675,
657,bad idea right?,9379104,Olivia Rodrigo,1599675,
658,logical,9382806,Olivia Rodrigo,1599675,
659,hope ur ok,6702222,Olivia Rodrigo,1599675,
660,Heathens,2532266,​twenty one pilots,23796,
661,Stressed Out,725791,​twenty one pilots,23796,
662,Ride,725792,​twenty one pilots,23796,
663,Chlorine,3886313,​twenty one pilots,23796,
664,Nico And The Niners,3812599,​twenty one pilots,23796,
665,Car Radio,104726,​twenty one pilots,23796,
666,Heavydirtysoul,725790,​twenty one pilots,23796,
667,Tear in My Heart,725794,​twenty one pilots,23796,
668,My Blood,3886312,​twenty one pilots,23796,
669,Morph,3948735,​twenty one pilots,23796,
670,Holding On To You,111395,​twenty one pilots,23796,
671,Neon Gravestones,3886315,​twenty one pilots,23796,
672,Levitate,3886305,​twenty one pilots,23796,
673,Kitchen Sink,147595,​twenty one pilots,23796,
674,Migraine,111396,​twenty one pilots,23796,
675,Message Man,725807,​twenty one pilots,23796,
676,Jumpsuit,3812443,​twenty one pilots,23796,
677,Level of Concern,5428841,​twenty one pilots,23796,
678,Lane Boy,725797,​twenty one pilots,23796,
679,Ode To Sleep,84972,​twenty one pilots,23796,
680,Californication,3227,Red Hot Chili Peppers,1460,
681,Under the Bridge,3226,Red Hot Chili Peppers,1460,
682,Can’t Stop,3228,Red Hot Chili Peppers,1460,
683,Otherside,54316,Red Hot Chili Peppers,1460,
684,Scar Tissue,73315,Red Hot Chili Peppers,1460,
685,Snow (Hey Oh),54294,Red Hot Chili Peppers,1460,
686,Dani California,55581,Red Hot Chili Peppers,1460,
687,Dark Necessities,2465964,Red Hot Chili Peppers,1460,
688,By the Way,110627,Red Hot Chili Peppers,1460,
689,Give It Away,70268,Red Hot Chili Peppers,1460,
690,Around the World,54310,Red Hot Chili Peppers,1460,
691,The Zephyr Song,110634,Red Hot Chili Peppers,1460,
692,Black Summer,7658391,Red Hot Chili Peppers,1460,
693,Wet Sand,195966,Red Hot Chili Peppers,1460,
694,Goodbye Angels,2467625,Red Hot Chili Peppers,1460,
695,Soul to Squeeze,117520,Red Hot Chili Peppers,1460,
696,Sick Love,2467860,Red Hot Chili Peppers,1460,
697,Go Robot,2467865,Red Hot Chili Peppers,1460,
698,Don’t Forget Me,199785,Red Hot Chili Peppers,1460,
699,Dosed,103039,Red Hot Chili Peppers,1460,
700,Yes Indeed,3702977,Lil Baby & Drake,1473295,
701,Catch Me Outside,3120650,Ski Mask the Slump God,396531,
702,Drip Too Hard,3945870,Lil Baby & Gunna,1473762,
703,BabyWipe,3063333,Ski Mask the Slump God,396531,
704,Freestyle,3323308,Lil Baby,1110328,
705,Take a Step Back,2475713,Ski Mask the Slump God,396531,
706,Close Friends,3759331,Lil Baby,1110328,
707,Faucet Failure,4032116,Ski Mask the Slump God,396531,
708,Nuketown,3933296,Ski Mask the Slump God,396531,
709,On Me,6035012,Lil Baby,1110328,
710,The Bigger Picture,5660719,Lil Baby,1110328,
711,We Paid,5440511,Lil Baby & 42 Dugg,2115418,
712,p r i d e . i s . t h e . d e v i l,6808749,J. Cole & Lil Baby,2731025,
713,Emotionally Scarred,5273266,Lil Baby,1110328,
714,Sum 2 Prove,5151922,Lil Baby,1110328,
715,Woah,4973537,Lil Baby,1110328,
716,Baby,4705999,"Quality Control, Lil Baby & DaBaby",1888061,
717,Never Recover,3995556,"Lil Baby, Gunna & Drake",1595900,
718,Forever,8454611,Lil Baby & Fridayy,3500603,
719,Foot Fungus,4028318,Ski Mask the Slump God,396531,
720,Counting Stars,145495,OneRepublic,934,
721,Secrets,83577,OneRepublic,934,
722,Apologize,338017,OneRepublic,934,
723,Kids,2831199,OneRepublic,934,
724,I Lived,147690,OneRepublic,934,
725,Start Again,3712357,OneRepublic,934,
726,If I Lose Myself,243082,OneRepublic,934,
727,Rich Love,3155565,OneRepublic & Seeb,1254453,
728,Let’s Hurt Tonight,2863829,OneRepublic,934,
729,Rescue Me,4550082,OneRepublic,934,
730,Connection,3802749,OneRepublic,934,
731,I Ain’t Worried,7967836,OneRepublic,934,
732,Lose Somebody,5557711,Kygo & OneRepublic,2232960,
733,Wanted,3912651,OneRepublic,934,
734,Love Runs Out,404326,OneRepublic,934,
735,Good Life,338330,OneRepublic,934,
736,Wherever I Go,2465084,OneRepublic,934,
737,No Vacancy,3067611,OneRepublic,934,
738,All the Right Moves,135916,OneRepublic,934,
739,Stop and Stare,157814,OneRepublic,934,
740,Havana,2992529,Camila Cabello,609667,
741,Señorita,4641031,Shawn Mendes & Camila Cabello,1740394,
742,Bad Things,2879457,​mgk & Camila Cabello,1416685,
743,Never Be The Same,3107031,Camila Cabello,609667,
744,Crying In The Club,3088967,Camila Cabello,609667,
745,Real Friends,3350975,Camila Cabello,609667,
746,Havana (Remix),3279181,Camila Cabello & Daddy Yankee,1907731,
747,Shameless,4780917,Camila Cabello,609667,
748,My Oh My,5057906,Camila Cabello,609667,
749,I Know What You Did Last Summer,2372894,Shawn Mendes & Camila Cabello,1740394,
750,Consequences,3354827,Camila Cabello,609667,
751,I Have Questions,3087914,Camila Cabello,609667,
752,OMG,3133056,Camila Cabello,609667,
753,Liar,4837914,Camila Cabello,609667,
754,Bam Bam,7727481,Camila Cabello,609667,
755,Sangria Wine,3037074,Pharrell Williams & Camila Cabello,1476819,
756,Living Proof,4340540,Camila Cabello,609667,
757,Something’s Gotta Give,3354830,Camila Cabello,609667,
758,Easy,4932092,Camila Cabello,609667,
759,She Loves Control,3144551,Camila Cabello,609667,
760,Don’t Think Jesus,7272341,Morgan Wallen,987153,
761,7 Summers,5792117,Morgan Wallen,987153,
762,Thought You Should Know,6839669,Morgan Wallen,987153,
763,Wasted on You,5635390,Morgan Wallen,987153,
764,Last Night,8779646,Morgan Wallen,987153,
765,Cover Me Up,4448404,Morgan Wallen,987153,
766,Somebody’s Problem,5952638,Morgan Wallen,987153,
767,You Proof,7041374,Morgan Wallen,987153,
768,Up Down,3272402,Morgan Wallen,987153,
769,Still Goin Down,5849916,Morgan Wallen,987153,
770,Whiskey Glasses,3552608,Morgan Wallen,987153,
771,Sand in My Boots,6160128,Morgan Wallen,987153,
772,865,6160130,Morgan Wallen,987153,
773,Tennessee Fan,8473408,Morgan Wallen,987153,
774,The Way I Talk,2832932,Morgan Wallen,987153,
775,Livin’ the Dream,6160180,Morgan Wallen,987153,
776,‘98 Braves,8779666,Morgan Wallen,987153,
777,One Thing At A Time,8604197,Morgan Wallen,987153,
778,Thinkin’ Bout Me,8779714,Morgan Wallen,987153,
779,I Wrote The Book,8779668,Morgan Wallen,987153,
780,Billie Jean,1644,Michael Jackson,835,
781,Smooth Criminal,69620,Michael Jackson,835,
782,Wanna Be Startin’ Somethin’,2912,Michael Jackson,835,
783,They Don’t Care About Us,6224,Michael Jackson,835,
784,Thriller,3882,Michael Jackson,835,
785,Don’t Matter to Me,3807766,Drake & Michael Jackson,1543249,
786,Man in the Mirror,1777,Michael Jackson,835,
787,Human Nature,3157,Michael Jackson,835,
788,Beat It,67272,Michael Jackson,835,
789,Black or White,101077,Michael Jackson,835,
790,Heal the World,188412,Michael Jackson,835,
791,Dirty Diana,2907,Michael Jackson,835,
792,Bad,1862,Michael Jackson,835,
793,Earth Song,111004,Michael Jackson,835,
794,Don’t Stop ’Til You Get Enough,114677,Michael Jackson,835,
795,Rock with You,158368,Michael Jackson,835,
796,P.Y.T. (Pretty Young Thing),3763,Michael Jackson,835,
797,You Are Not Alone,184066,Michael Jackson,835,
798,The Way You Make Me Feel,125685,Michael Jackson,835,
799,Love Never Felt So Good,418714,Michael Jackson & Justin Timberlake,2102560,
800,Swalla,2945277,Jason Derulo,17764,
801,Talk Dirty,194687,Jason Derulo,17764,
802,Wiggle,403545,Jason Derulo,17764,
803,Goodbye,3911203,Jason Derulo & David Guetta,1558945,
804,Savage Love (Laxed - Siren Beat),5556181,Jawsh 685 & Jason Derulo,2307560,
805,Whatcha Say,6028,Jason Derulo,17764,
806,Trumpets,220968,Jason Derulo,17764,
807,Tip Toe,3307474,Jason Derulo,17764,
808,Want To Want Me,720259,Jason Derulo,17764,
809,Savage Love (Laxed - Siren Beat) [BTS Remix],6003613,"Jawsh 685, Jason Derulo & BTS",2413899,
810,Marry Me,210478,Jason Derulo,17764,
811,If I’m Lucky,3213701,Jason Derulo,17764,
812,Take You Dancing,5772352,Jason Derulo,17764,
813,Get Ugly,741590,Jason Derulo,17764,
814,Colors,3529615,Jason Derulo,17764,
815,The Other Side,154542,Jason Derulo,17764,
816,I’m Han Solo,2408158,Jason Derulo,17764,
817,Ridin’ Solo,60567,Jason Derulo,17764,
818,It Girl,56121,Jason Derulo,17764,
819,In My Head,99032,Jason Derulo,17764,
820,Flowgado,5944879,Dragon Boys,1478185,
821,"Suicideboy, Pt. 2",5049537,Shama24k,1809441,
822,SuicideBoy Diss Track,4715240,Nthing,1732139,
823,SuicideBoy & KillerClxps Vs UrBn-_-Zombie,4717058,YouTube Beef Analyzer,1892335,
824,SUICIDEBOY,3850785,NCTNHA (ИСТИНА),1532092,
825,##suicideboy,9899018,Fleshtraumaxoxo,3789894,
826,SUICIDEBOYZ,9739896,Hon Akkori,2542046,
827,Put Me On... (Rap),2385311,Genius Users,226635,
828,30/07/23: VIBEHUNTER vs МАЙК СТИКС,9376735,КУБОК МЦ (KBK MC),1755161,
829,Vs. Insight Job [BLB 2017 Halbfinale RR - Berlin],3376873,Team Hamburg,1125194,
830,Estado Grave,3116622,Delta9,44132,
831,Warning to my bros!!!!,5719635,SSK8SLIMEE,1815085,
832,Suicide Kid,6961875,Period Tears,287467,
833,Masao Chio,8496842,Yung Seventeen Archives,3222595,
834,Benzos Shattered My Soul,9406978,RCBros,3522431,
835,No One See’s/BeliefOVERKnowledge,10132729,Tatum Ultimatum,2160445,
836,DeadPink Interview,9115361,Jave Q,2461106,
837,Scumhouse,5063462,Shama24k,1809441,
838,Chapstick,4207006,.z3r0.,1678946,
839,Bez Surce,3334123,Sainty,1266693,
840,Yonkers,4313,"Tyler, The Creator",685,
841,EARFQUAKE,4535557,"Tyler, The Creator",685,
842,See You Again,3146682,"Tyler, The Creator",685,
843,NEW MAGIC WAND,4544030,"Tyler, The Creator",685,
844,IFHY,133410,"Tyler, The Creator",685,
845,She,49611,"Tyler, The Creator",685,
846,911 / Mr. Lonely,3138346,"Tyler, The Creator",685,
847,Who Dat Boy,3138309,"Tyler, The Creator",685,
848,"GONE, GONE / THANK YOU",4544033,"Tyler, The Creator",685,
849,Tron Cat,49568,"Tyler, The Creator",685,
850,I THINK,4544031,"Tyler, The Creator",685,
851,Tamale,133416,"Tyler, The Creator",685,
852,Bastard,2093,"Tyler, The Creator",685,
853,FUCKING YOUNG / PERFECT,745210,"Tyler, The Creator",685,
854,Domo23,118198,"Tyler, The Creator",685,
855,Rusty,133413,"Tyler, The Creator",685,
856,SMUCKERS,748243,"Tyler, The Creator",685,
857,A BOY IS A GUN*,4544029,"Tyler, The Creator",685,
858,Potato Salad,3858677,"Tyler, The Creator & A$AP Rocky",2295529,
859,WUSYANAME,6936610,"Tyler, The Creator",685,
860,Feel This Moment,115843,Pitbull,628,
861,Timber,235765,Pitbull,628,
862,Give Me Everything,49268,Pitbull,628,
863,Pitbull,5389,Booba,1282,
864,Hotel Room Service,109321,Pitbull,628,
865,Hey Ma (Spanish Version),2992654,Pitbull & J Balvin,1085574,
866,Time of Our Lives,579177,Pitbull & Ne-Yo,1265471,
867,Options,2990720,Pitbull,628,
868,Hey Ma,2992307,Pitbull & J Balvin,1085574,
869,International Love,50791,Pitbull,628,
870,Pitbulls & AKs,2369045,Kollegah,12077,
871,We Are One (Ole Ola),364760,Pitbull,628,
872,Fireball,483606,Pitbull,628,
873,Pitbull Terrier,434064,Die Antwoord,2032,
874,Por Favor,3261074,Pitbull & Fifth Harmony,1250239,
875,I Know You Want Me (Calle Ocho),5189,Pitbull,628,
876,Pitbull,8560479,CLONNEX & Semmyx,3383012,
877,Rain Over Me,54167,Pitbull,628,
878,El Taxi,691366,Pitbull,628,
879,Culo,37219,Pitbull,628,
880,Self Care,3835137,Mac Miller,820,
881,Good News,4831705,Mac Miller,820,
882,2009,3835477,Mac Miller,820,
883,Weekend,2305085,Mac Miller,820,
884,Cinderella,2858791,Mac Miller,820,
885,Objects In the Mirror,152925,Mac Miller,820,
886,Come Back to Earth,3835462,Mac Miller,820,
887,Diablo,359814,Mac Miller,820,
888,Congratulations,2843734,Mac Miller,820,
889,Dang!,2828305,Mac Miller,820,
890,My Favorite Part,2841001,Mac Miller,820,
891,Best Day Ever,5410,Mac Miller,820,
892,Hurt Feelings,3835465,Mac Miller,820,
893,The Spins,1850,Mac Miller & Empire of the Sun,3775369,
894,Donald Trump,4240,Mac Miller,820,
895,Fight the Feeling,69157,Mac Miller,820,
896,Circles,4844376,Mac Miller,820,
897,Ladders,3835471,Mac Miller,820,
898,Small Worlds,3752074,Mac Miller,820,
899,ROS,2305126,Mac Miller,820,
900,Sorry Not Sorry,3139343,Demi Lovato,13531,
901,Échame la Culpa,3297818,Luis Fonsi & Demi Lovato,1250386,
902,Sober,3793813,Demi Lovato,13531,
903,Tell Me You Love Me,3203937,Demi Lovato,13531,
904,Stone Cold,2304589,Demi Lovato,13531,
905,Anyone,5200901,Demi Lovato,13531,
906,Let It Go,243465,Demi Lovato,13531,
907,Heart Attack,122475,Demi Lovato,13531,
908,Luis Fonsi & Demi Lovato - Échame la Culpa (English Translation),3330220,Genius English Translations,196943,
909,Lonely,3213730,Demi Lovato,13531,
910,29,7694609,Demi Lovato,13531,
911,Dancing With the Devil,6376235,Demi Lovato,13531,
912,I Love Me,5322670,Demi Lovato,13531,
913,Smoke & Mirrors,3204554,Demi Lovato,13531,
914,Met Him Last Night,6599229,Demi Lovato,13531,
915,Cool For The Summer,2158461,Demi Lovato,13531,
916,Cry Baby,3204555,Demi Lovato,13531,
917,Give Your Heart a Break,76420,Demi Lovato,13531,
918,You Don’t Do It for Me Anymore,3208727,Demi Lovato,13531,
919,Commander in Chief,6037929,Demi Lovato,13531,
920,One,86916,Metallica,10662,
921,Nothing Else Matters,108832,Metallica,10662,
922,Enter Sandman,118766,Metallica,10662,
923,Master of Puppets,58896,Metallica,10662,
924,The Unforgiven,50590,Metallica,10662,
925,For Whom the Bell Tolls,58877,Metallica,10662,
926,Fade to Black,58878,Metallica,10662,
927,Creeping Death,58893,Metallica,10662,
928,Sad But True,86099,Metallica,10662,
929,Ride the Lightning,54645,Metallica,10662,
930,...And Justice for All,59875,Metallica,10662,
931,Blackened,59874,Metallica,10662,
932,Welcome Home (Sanitarium),68753,Metallica,10662,
933,Battery,58895,Metallica,10662,
934,The Four Horsemen,66657,Metallica,10662,
935,Wherever I May Roam,62060,Metallica,10662,
936,Whiplash,66668,Metallica,10662,
937,Dyers Eve,185831,Metallica,10662,
938,Seek & Destroy,66672,Metallica,10662,
939,Whiskey in the Jar,307102,Metallica,10662,
940,Dior,4700838,Pop Smoke,1801970,
941,Mood Swings,5657205,Pop Smoke,1801970,
942,Welcome to the Party,4500820,Pop Smoke,1801970,
943,For the Night,5720908,Pop Smoke,1801970,
944,GATTI,5127280,"JACKBOYS, Pop Smoke & Travis Scott",2057734,
945,Hello,5749162,Pop Smoke,1801970,
946,What You Know Bout Love,5561448,Pop Smoke,1801970,
947,Got It on Me,5302065,Pop Smoke,1801970,
948,The Woo,5698859,Pop Smoke,1801970,
949,Element,5236690,Pop Smoke,1801970,
950,Something Special,5555968,Pop Smoke,1801970,
951,Welcome to the Party (Remix),4745264,Pop Smoke,1801970,
952,War,4881199,Pop Smoke,1801970,
953,Invincible,5236674,Pop Smoke,1801970,
954,Enjoy Yourself,5343144,Pop Smoke,1801970,
955,Like Me,5254144,Pop Smoke,1801970,
956,Get Back,5236676,Pop Smoke,1801970,
957,PTSD,4636357,Pop Smoke,1801970,
958,Gangstas,5674594,Pop Smoke,1801970,
959,Flexin’,4966719,Pop Smoke,1801970,
960,Thinkin Bout You,53152,Frank Ocean,1985,
961,Nights,2842072,Frank Ocean,1985,
962,Self Control,2842074,Frank Ocean,1985,
963,Ivy,2842065,Frank Ocean,1985,
964,Chanel,3019198,Frank Ocean,1985,
965,Pink Matter,78967,Frank Ocean,1985,
966,Pyramids,77191,Frank Ocean,1985,
